x,y,height,is_low_point,basin_number
33,44,3,0,105
34,44,4,0,105
35,44,5,0,105
36,44,6,0,105
37,44,7,0,105
38,44,8,0,105
39,44,9,0
40,44,8,0,123
41,44,9,0
42,44,9,0
43,44,2,0,109
44,44,1,1,109
45,44,9,0
46,44,8,0,112
47,44,9,0
48,44,9,0
49,44,8,0,112
50,44,9,0
51,44,9,0
52,44,6,0,115
53,44,5,0,115
54,44,4,0,115
55,44,9,0
56,44,8,0,97
57,44,9,0
58,44,9,0
59,44,8,0,97
60,44,9,0
61,44,9,0
62,44,9,0
63,44,8,0,116
64,44,9,0
65,44,9,0
66,44,9,0
67,44,7,0,98
68,44,6,0,98
69,44,7,0,98
70,44,8,0,98
71,44,9,0
72,44,6,0,113
73,44,9,0
74,44,8,0,106
75,44,7,0,106
76,44,5,0,106
77,44,4,0,106
78,44,3,0,106
79,44,9,0
80,44,4,0,106
81,44,5,0,106
82,44,9,0
83,44,7,0,107
84,44,6,0,107
85,44,7,0,107
86,44,2,0,107
87,44,3,0,107
88,44,5,0,107
89,44,6,0,107
90,44,9,0
91,44,8,0,104
92,44,7,0,104
93,44,6,0,104
94,44,7,0,104
95,44,8,0,104
96,44,7,0,104
97,44,9,0
98,44,9,0
99,44,7,0,119
0,45,9,0
1,45,7,0,101
2,45,6,0,101
3,45,4,0,101
4,45,6,0,101
5,45,6,0,101
6,45,7,0,101
7,45,8,0,101
8,45,9,0
9,45,0,1,110
10,45,1,0,110
11,45,9,0
12,45,6,0,111
13,45,5,0,111
14,45,4,0,111
15,45,3,0,111
16,45,2,0,111
17,45,1,1,111
18,45,2,0,111
19,45,3,0,111
20,45,4,0,111
21,45,5,0,111
22,45,6,0,111
23,45,9,0
24,45,9,0
25,45,9,0
26,45,6,0,108
27,45,5,0,108
28,45,4,0,108
29,45,5,0,108
30,45,6,0,108
31,45,7,0,108
32,45,8,0,108
33,45,9,0
34,45,9,0
35,45,8,0,105
36,45,7,0,105
37,45,8,0,105
38,45,9,0
39,45,6,0,123
40,45,7,0,123
41,45,8,0,123
42,45,9,0
43,45,3,0,109
44,45,9,0
45,45,8,0,112
46,45,7,0,112
47,45,8,0,112
48,45,8,0,112
49,45,7,0,112
50,45,8,0,112
51,45,9,0
52,45,7,0,115
53,45,4,0,115
54,45,3,0,115
55,45,3,0,115
56,45,9,0
57,45,7,0,115
58,45,5,0,115
59,45,9,0
60,45,7,0,115
61,45,8,0,115
62,45,9,0
63,45,7,0,116
64,45,6,0,116
65,45,5,0,116
66,45,9,0
67,45,8,0,98
68,45,7,0,98
69,45,9,0
70,45,9,0
71,45,3,0,113
72,45,5,0,113
73,45,9,0
74,45,8,0,106
75,45,7,0,106
76,45,6,0,106
77,45,6,0,106
78,45,9,0
79,45,8,0,118
80,45,9,0
81,45,6,0,106
82,45,9,0
83,45,8,0,107
84,45,7,0,107
85,45,6,0,107
86,45,5,0,107
87,45,4,0,107
88,45,6,0,107
89,45,7,0,107
90,45,8,0,107
91,45,9,0
92,45,8,0,104
93,45,9,0
94,45,8,0,104
95,45,9,0
96,45,8,0,104
97,45,9,0
98,45,5,0,119
99,45,6,0,119
0,46,9,0
1,46,8,0,101
2,46,9,0
3,46,5,0,101
4,46,6,0,101
5,46,7,0,101
6,46,8,0,101
7,46,9,0
8,46,8,0,120
9,46,9,0
10,46,9,0
11,46,8,0,111
12,46,7,0,111
13,46,6,0,111
14,46,6,0,111
15,46,4,0,111
16,46,3,0,111
17,46,4,0,111
18,46,3,0,111
19,46,4,0,111
20,46,5,0,111
21,46,6,0,111
22,46,7,0,111
23,46,8,0,111
24,46,9,0
25,46,8,0,108
26,46,7,0,108
27,46,6,0,108
28,46,5,0,108
29,46,6,0,108
30,46,7,0,108
31,46,9,0
32,46,9,0
33,46,9,0
34,46,8,0,123
35,46,9,0
36,46,8,0,105
37,46,9,0
38,46,7,0,123
39,46,5,0,123
40,46,6,0,123
41,46,7,0,123
42,46,9,0
43,46,9,0
44,46,8,0,112
45,46,7,0,112
46,46,6,0,112
47,46,4,1,112
48,46,5,0,112
49,46,6,0,112
50,46,7,0,112
51,46,8,0,112
52,46,9,0
53,46,6,0,115
54,46,2,0,115
55,46,1,0,115
56,46,2,0,115
57,46,6,0,115
58,46,4,0,115
59,46,5,0,115
60,46,6,0,115
61,46,9,0
62,46,6,0,116
63,46,5,0,116
64,46,5,0,116
65,46,4,0,116
66,46,5,0,116
67,46,9,0
68,46,8,0,98
69,46,9,0
70,46,3,0,113
71,46,2,1,113
72,46,9,0
73,46,8,0,127
74,46,9,0
75,46,8,0,106
76,46,7,0,106
77,46,9,0
78,46,9,0
79,46,7,0,118
80,46,8,0,118
81,46,9,0
82,46,9,0
83,46,9,0
84,46,8,0,107
85,46,8,0,107
86,46,6,0,107
87,46,5,0,107
88,46,7,0,107
89,46,8,0,107
90,46,9,0
91,46,9,0
92,46,9,0
93,46,8,0,119
94,46,9,0
95,46,5,0,119
96,46,9,0
97,46,3,0,119
98,46,4,0,119
99,46,5,0,119
0,47,0,1,114
1,47,9,0
2,47,7,0,101
3,47,6,0,101
4,47,9,0
5,47,8,0,101
6,47,9,0
7,47,8,0,120
8,47,7,0,120
9,47,6,0,120
10,47,7,0,120
11,47,9,0
12,47,8,0,111
13,47,7,0,111
14,47,7,0,111
15,47,5,0,111
16,47,5,0,111
17,47,6,0,111
18,47,5,0,111
19,47,6,0,111
20,47,6,0,111
21,47,9,0
22,47,8,0,111
23,47,9,0
24,47,6,0,121
25,47,9,0
26,47,8,0,108
27,47,8,0,108
28,47,6,0,108
29,47,7,0,108
30,47,8,0,108
31,47,9,0
32,47,9,0
33,47,8,0,123
34,47,7,0,123
35,47,6,0,123
36,47,9,0
37,47,4,0,123
38,47,5,0,123
39,47,4,0,123
40,47,5,0,123
41,47,6,0,123
42,47,8,0,123
43,47,9,0
44,47,9,0
45,47,8,0,112
46,47,7,0,112
47,47,5,0,112
48,47,7,0,112
49,47,7,0,112
50,47,8,0,112
51,47,9,0
52,47,6,0,115
53,47,5,0,115
54,47,3,0,115
55,47,0,1,115
56,47,1,0,115
57,47,2,0,115
58,47,3,0,115
59,47,4,0,115
60,47,7,0,115
61,47,8,0,115
62,47,9,0
63,47,3,0,116
64,47,2,1,116
65,47,3,0,116
66,47,6,0,116
67,47,9,0
68,47,9,0
69,47,5,0,113
70,47,4,0,113
71,47,9,0
72,47,8,0,127
73,47,7,0,127
74,47,8,0,127
75,47,9,0
76,47,9,0
77,47,8,0,118
78,47,7,0,118
79,47,6,0,118
80,47,7,0,118
81,47,8,0,118
82,47,9,0
83,47,9,0
84,47,9,0
85,47,8,0,107
86,47,7,0,107
87,47,9,0
88,47,8,0,107
89,47,9,0
90,47,7,0,124
91,47,9,0
92,47,8,0,119
93,47,7,0,119
94,47,6,0,119
95,47,4,0,119
96,47,3,0,119
97,47,2,0,119
98,47,3,0,119
99,47,7,0,119
0,48,1,0,114
1,48,9,0
2,48,8,0,101
3,48,9,0
4,48,8,0,128
5,48,9,0
6,48,9,0
7,48,8,0,120
8,48,6,0,120
9,48,5,0,120
10,48,6,0,120
11,48,8,0,120
12,48,9,0
13,48,9,0
14,48,8,0,111
15,48,9,0
16,48,8,0,111
17,48,7,0,111
18,48,6,0,111
19,48,7,0,111
20,48,8,0,111
21,48,9,0
22,48,9,0
23,48,4,0,121
24,48,5,0,121
25,48,6,0,121
26,48,9,0
27,48,8,0,108
28,48,7,0,108
29,48,8,0,108
30,48,9,0
31,48,1,0,117
32,48,0,1,117
33,48,9,0
34,48,6,0,123
35,48,5,0,123
36,48,4,0,123
37,48,3,0,123
38,48,2,0,123
39,48,3,0,123
40,48,6,0,123
41,48,7,0,123
42,48,8,0,123
43,48,9,0
44,48,9,0
45,48,9,0
46,48,8,0,112
47,48,6,0,112
48,48,8,0,112
49,48,9,0
50,48,9,0
51,48,9,0
52,48,8,0,115
53,48,6,0,115
54,48,4,0,115
55,48,3,0,115
56,48,2,0,115
57,48,3,0,115
58,48,4,0,115
59,48,5,0,115
60,48,6,0,115
61,48,7,0,115
62,48,8,0,115
63,48,9,0
64,48,5,0,116
65,48,4,0,116
66,48,7,0,116
67,48,8,0,116
68,48,9,0
69,48,6,0,113
70,48,9,0
71,48,8,0,127
72,48,7,0,127
73,48,6,0,127
74,48,6,0,127
75,48,9,0
76,48,8,0,118
77,48,7,0,118
78,48,6,0,118
79,48,5,1,118
80,48,6,0,118
81,48,7,0,118
82,48,9,0
83,48,7,0,124
84,48,8,0,124
85,48,9,0
86,48,8,0,107
87,48,9,0
88,48,9,0
89,48,5,0,124
90,48,6,0,124
91,48,7,0,124
92,48,9,0
93,48,8,0,119
94,48,7,0,119
95,48,6,0,119
96,48,2,0,119
97,48,1,1,119
98,48,4,0,119
99,48,5,0,119
0,49,2,0,114
1,49,9,0
2,49,9,0
3,49,5,0,128
4,49,6,0,128
5,49,9,0
6,49,9,0
7,49,9,0
8,49,5,0,120
9,49,4,1,120
10,49,5,0,120
11,49,9,0
12,49,9,0
13,49,9,0
14,49,9,0
15,49,8,0,122
16,49,9,0
17,49,9,0
18,49,8,0,111
19,49,9,0
20,49,9,0
21,49,3,0,121
22,49,2,1,121
23,49,3,0,121
24,49,4,0,121
25,49,5,0,121
26,49,9,0
27,49,9,0
28,49,9,0
29,49,9,0
30,49,8,0,131
31,49,9,0
32,49,9,0
33,49,8,0,123
34,49,7,0,123
35,49,6,0,123
36,49,5,0,123
37,49,2,0,123
38,49,1,0,123
39,49,4,0,123
40,49,7,0,123
41,49,6,0,123
42,49,7,0,123
43,49,8,0,123
44,49,9,0
45,49,9,0
46,49,9,0
47,49,7,0,112
48,49,8,0,112
49,49,9,0
50,49,7,0,125
51,49,8,0,125
52,49,9,0
53,49,7,0,115
54,49,5,0,115
55,49,4,0,115
56,49,8,0,115
57,49,7,0,115
58,49,5,0,115
59,49,6,0,115
60,49,7,0,115
61,49,8,0,115
62,49,9,0
63,49,7,0,116
64,49,6,0,116
65,49,5,0,116
66,49,6,0,116
67,49,7,0,116
68,49,8,0,116
69,49,9,0
70,49,8,0,137
71,49,9,0
72,49,6,0,127
73,49,5,0,127
74,49,5,0,127
75,49,3,0,127
76,49,9,0
77,49,8,0,118
78,49,7,0,118
79,49,9,0
80,49,7,0,118
81,49,8,0,118
82,49,9,0
83,49,6,0,124
84,49,4,0,124
85,49,3,0,124
86,49,9,0
87,49,1,0,124
88,49,3,0,124
89,49,4,0,124
90,49,5,0,124
91,49,9,0
92,49,8,0,134
93,49,9,0
94,49,5,0,119
95,49,4,0,119
96,49,3,0,119
97,49,2,0,119
98,49,3,0,119
99,49,6,0,119
0,50,9,0
1,50,8,0,128
2,50,5,0,128
3,50,4,0,128
4,50,9,0
5,50,7,0,128
6,50,8,0,128
7,50,9,0
8,50,6,0,120
9,50,5,0,120
10,50,6,0,120
11,50,7,0,120
12,50,8,0,120
13,50,9,0
14,50,9,0
15,50,7,0,122
16,50,4,0,122
17,50,3,1,122
18,50,9,0
19,50,9,0
20,50,5,0,121
21,50,4,0,121
22,50,3,0,121
23,50,9,0
24,50,9,0
25,50,9,0
26,50,8,0,131
27,50,6,0,131
28,50,7,0,131
29,50,8,0,131
30,50,7,0,131
31,50,9,0
32,50,9,0
33,50,9,0
34,50,8,0,123
35,50,7,0,123
36,50,6,0,123
37,50,1,0,123
38,50,0,1,123
39,50,1,0,123
40,50,3,0,123
41,50,5,0,123
42,50,7,0,123
43,50,8,0,123
44,50,9,0
45,50,9,0
46,50,9,0
47,50,8,0,112
48,50,9,0
49,50,5,0,125
50,50,6,0,125
51,50,9,0
52,50,9,0
53,50,9,0
54,50,6,0,115
55,50,5,0,115
56,50,6,0,115
57,50,7,0,115
58,50,6,0,115
59,50,7,0,115
60,50,8,0,115
61,50,9,0
62,50,9,0
63,50,8,0,116
64,50,7,0,116
65,50,6,0,116
66,50,9,0
67,50,8,0,116
68,50,9,0
69,50,6,0,137
70,50,7,0,137
71,50,8,0,137
72,50,9,0
73,50,4,0,127
74,50,3,0,127
75,50,2,0,127
76,50,1,0,127
77,50,9,0
78,50,9,0
79,50,9,0
80,50,8,0,118
81,50,9,0
82,50,6,0,124
83,50,5,0,124
84,50,4,0,124
85,50,2,0,124
86,50,1,0,124
87,50,0,1,124
88,50,1,0,124
89,50,9,0
90,50,9,0
91,50,8,0,134
92,50,7,0,134
93,50,8,0,134
94,50,9,0
95,50,5,0,119
96,50,4,0,119
97,50,3,0,119
98,50,4,0,119
99,50,5,0,119
0,51,8,0,128
1,51,7,0,128
2,51,6,0,128
3,51,3,0,128
4,51,3,0,128
5,51,5,0,128
6,51,6,0,128
7,51,9,0
8,51,7,0,120
9,51,9,0
10,51,7,0,120
11,51,8,0,120
12,51,9,0
13,51,9,0
14,51,8,0,122
15,51,6,0,122
16,51,5,0,122
17,51,6,0,122
18,51,7,0,122
19,51,8,0,122
20,51,9,0
21,51,5,0,121
22,51,9,0
23,51,8,0,131
24,51,8,0,131
25,51,7,0,131
26,51,7,0,131
27,51,5,0,131
28,51,6,0,131
29,51,7,0,131
30,51,6,0,131
31,51,9,0
32,51,8,0,131
33,51,9,0
34,51,9,0
35,51,8,0,123
36,51,7,0,123
37,51,2,0,123
38,51,1,0,123
39,51,2,0,123
40,51,4,0,123
41,51,8,0,123
42,51,9,0
43,51,9,0
44,51,9,0
45,51,8,0,139
46,51,9,0
47,51,9,0
48,51,9,0
49,51,4,1,125
50,51,9,0
51,51,9,0
52,51,9,0
53,51,8,0,115
54,51,7,0,115
55,51,6,0,115
56,51,7,0,115
57,51,8,0,115
58,51,7,0,115
59,51,8,0,115
60,51,9,0
61,51,0,1,126
62,51,1,0,126
63,51,9,0
64,51,8,0,116
65,51,9,0
66,51,7,0,137
67,51,9,0
68,51,4,0,137
69,51,5,0,137
70,51,6,0,137
71,51,9,0
72,51,9,0
73,51,4,0,127
74,51,2,0,127
75,51,1,0,127
76,51,0,1,127
77,51,2,0,127
78,51,3,0,127
79,51,4,0,127
80,51,9,0
81,51,8,0,124
82,51,7,0,124
83,51,6,0,124
84,51,5,0,124
85,51,3,0,124
86,51,2,0,124
87,51,3,0,124
88,51,9,0
89,51,8,0,134
90,51,9,0
91,51,5,0,134
92,51,6,0,134
93,51,7,0,134
94,51,8,0,134
95,51,9,0
96,51,5,0,119
97,51,6,0,119
98,51,8,0,119
99,51,9,0
0,52,9,0
1,52,8,0,128
2,52,2,0,128
3,52,1,1,128
4,52,2,0,128
5,52,3,0,128
6,52,9,0
7,52,8,0,135
8,52,9,0
9,52,8,0,135
10,52,9,0
11,52,9,0
12,52,3,0,130
13,52,4,0,130
14,52,9,0
15,52,7,0,122
16,52,6,0,122
17,52,7,0,122
18,52,8,0,122
19,52,9,0
20,52,9,0
21,52,9,0
22,52,9,0
23,52,7,0,131
24,52,6,0,131
25,52,6,0,131
26,52,7,0,131
27,52,4,0,131
28,52,5,0,131
29,52,4,0,131
30,52,5,0,131
31,52,6,0,131
32,52,7,0,131
33,52,9,0
34,52,8,0,123
35,52,7,0,123
36,52,4,0,123
37,52,3,0,123
38,52,2,0,123
39,52,3,0,123
40,52,5,0,123
41,52,6,0,123
42,52,7,0,123
43,52,9,0
44,52,8,0,139
45,52,7,0,139
46,52,6,0,139
47,52,9,0
48,52,8,0,139
49,52,9,0
50,52,8,0,139
51,52,9,0
52,52,9,0
53,52,9,0
54,52,8,0,115
55,52,9,0
56,52,8,0,115
57,52,9,0
58,52,8,0,115
59,52,9,0
60,52,9,0
61,52,9,0
62,52,9,0
63,52,8,0,143
64,52,9,0
65,52,7,0,137
66,52,6,0,137
67,52,4,0,137
68,52,3,0,137
69,52,4,0,137
70,52,9,0
71,52,8,0,137
72,52,8,0,137
73,52,9,0
74,52,3,0,127
75,52,2,0,127
76,52,1,0,127
77,52,2,0,127
78,52,5,0,127
79,52,5,0,127
80,52,6,0,127
81,52,9,0
82,52,8,0,124
83,52,9,0
84,52,8,0,124
85,52,5,0,124
86,52,3,0,124
87,52,9,0
88,52,8,0,134
89,52,7,0,134
90,52,6,0,134
91,52,4,0,134
92,52,5,0,134
93,52,9,0
94,52,7,0,134
95,52,8,0,134
96,52,9,0
97,52,7,0,119
98,52,9,0
99,52,4,1,129
0,53,8,0,128
1,53,7,0,128
2,53,4,0,128
3,53,2,0,128
4,53,3,0,128
5,53,9,0
6,53,8,0,135
7,53,7,0,135
8,53,6,0,135
9,53,7,0,135
10,53,8,0,135
11,53,9,0
12,53,1,1,130
13,53,9,0
14,53,8,0,138
15,53,9,0
16,53,9,0
17,53,9,0
18,53,9,0
19,53,9,0
20,53,9,0
21,53,8,0,140
22,53,9,0
23,53,6,0,131
24,53,5,0,131
25,53,4,0,131
26,53,3,0,131
27,53,3,0,131
28,53,2,0,131
29,53,3,0,131
30,53,4,0,131
31,53,5,0,131
32,53,9,0
33,53,8,0,123
34,53,7,0,123
35,53,6,0,123
36,53,5,0,123
37,53,4,0,123
38,53,3,0,123
39,53,4,0,123
40,53,6,0,123
41,53,7,0,123
42,53,9,0
43,53,8,0,139
44,53,9,0
45,53,6,0,139
46,53,5,0,139
47,53,8,0,139
48,53,7,0,139
49,53,8,0,139
50,53,7,0,139
51,53,8,0,139
52,53,9,0
53,53,9,0
54,53,9,0
55,53,5,0,132
56,53,9,0
57,53,9,0
58,53,9,0
59,53,9,0
60,53,9,0
61,53,8,0,143
62,53,8,0,143
63,53,7,0,143
64,53,8,0,143
65,53,9,0
66,53,4,0,137
67,53,3,0,137
68,53,2,0,137
69,53,3,0,137
70,53,7,0,137
71,53,6,0,137
72,53,7,0,137
73,53,9,0
74,53,9,0
75,53,3,0,127
76,53,2,0,127
77,53,3,0,127
78,53,4,0,127
79,53,6,0,127
80,53,7,0,127
81,53,8,0,127
82,53,9,0
83,53,8,0,124
84,53,7,0,124
85,53,6,0,124
86,53,4,0,124
87,53,9,0
88,53,9,0
89,53,9,0
90,53,7,0,134
91,53,3,0,134
92,53,4,0,134
93,53,5,0,134
94,53,6,0,134
95,53,7,0,134
96,53,9,0
97,53,9,0
98,53,6,0,129
99,53,5,0,129
0,54,8,0,128
1,54,6,0,128
2,54,5,0,128
3,54,3,0,128
4,54,9,0
5,54,8,0,135
6,54,7,0,135
7,54,6,0,135
8,54,5,0,135
9,54,8,0,135
10,54,7,0,135
11,54,8,0,135
12,54,9,0
13,54,8,0,138
14,54,7,0,138
15,54,9,0
16,54,8,0,138
17,54,9,0
18,54,4,0,136
19,54,9,0
20,54,8,0,140
21,54,7,0,140
22,54,8,0,140
23,54,9,0
24,54,4,0,131
25,54,3,0,131
26,54,2,0,131
27,54,1,0,131
28,54,0,1,131
29,54,1,0,131
30,54,5,0,131
31,54,6,0,131
32,54,8,0,131
33,54,9,0
34,54,8,0,123
35,54,9,0
36,54,6,0,123
37,54,7,0,123
38,54,6,0,123
39,54,5,0,123
40,54,7,0,123
41,54,8,0,123
42,54,9,0
43,54,7,0,139
44,54,6,0,139
45,54,5,0,139
46,54,4,0,139
47,54,5,0,139
48,54,6,0,139
49,54,5,0,139
50,54,6,0,139
51,54,7,0,139
52,54,8,0,139
53,54,9,0
54,54,5,0,132
55,54,4,0,132
56,54,2,1,132
57,54,9,0
58,54,9,0
59,54,9,0
60,54,8,0,143
61,54,7,0,143
62,54,6,0,143
63,54,5,0,143
64,54,7,0,143
65,54,8,0,143
66,54,9,0
67,54,2,0,137
68,54,1,0,137
69,54,2,0,137
70,54,3,0,137
71,54,4,0,137
72,54,9,0
73,54,8,0,144
74,54,8,0,144
75,54,9,0
76,54,9,0
77,54,9,0
78,54,8,0,127
79,54,7,0,127
80,54,8,0,127
81,54,9,0
82,54,1,1,133
83,54,9,0
84,54,8,0,124
85,54,9,0
86,54,9,0
87,54,8,0,134
88,54,5,0,134
89,54,4,0,134
90,54,3,0,134
91,54,1,1,134
92,54,2,0,134
93,54,4,0,134
94,54,5,0,134
95,54,6,0,134
96,54,7,0,134
97,54,8,0,134
98,54,9,0
99,54,9,0
0,55,9,0
1,55,9,0
2,55,9,0
3,55,9,0
4,55,9,0
5,55,8,0,135
6,55,7,0,135
7,55,5,0,135
8,55,4,1,135
9,55,5,0,135
10,55,6,0,135
11,55,9,0
12,55,9,0
13,55,6,0,138
14,55,5,0,138
15,55,8,0,138
16,55,7,0,138
17,55,9,0
18,55,3,1,136
19,55,9,0
20,55,9,0
21,55,6,0,140
22,55,7,0,140
23,55,8,0,140
24,55,9,0
25,55,5,0,131
26,55,4,0,131
27,55,9,0
28,55,3,0,131
29,55,2,0,131
30,55,7,0,131
31,55,9,0
32,55,9,0
33,55,8,0,152
34,55,9,0
35,55,8,0,152
36,55,9,0
37,55,8,0,123
38,55,7,0,123
39,55,6,0,123
40,55,8,0,123
41,55,9,0
42,55,8,0,139
43,55,7,0,139
44,55,6,0,139
45,55,4,0,139
46,55,3,0,139
47,55,4,0,139
48,55,3,0,139
49,55,4,0,139
50,55,5,0,139
51,55,6,0,139
52,55,9,0
53,55,8,0,139
54,55,9,0
55,55,5,0,132
56,55,9,0
57,55,8,0,142
58,55,9,0
59,55,9,0
60,55,9,0
61,55,8,0,143
62,55,9,0
63,55,4,0,143
64,55,6,0,143
65,55,7,0,143
66,55,8,0,143
67,55,9,0
68,55,0,1,137
69,55,1,0,137
70,55,2,0,137
71,55,5,0,137
72,55,9,0
73,55,7,0,144
74,55,6,0,144
75,55,9,0
76,55,7,0,144
77,55,8,0,144
78,55,9,0
79,55,9,0
80,55,9,0
81,55,3,0,133
82,55,2,0,133
83,55,3,0,133
84,55,9,0
85,55,9,0
86,55,8,0,134
87,55,7,0,134
88,55,6,0,134
89,55,5,0,134
90,55,4,0,134
91,55,5,0,134
92,55,3,0,134
93,55,4,0,134
94,55,6,0,134
95,55,7,0,134
96,55,8,0,134
97,55,9,0
98,55,7,0,141
99,55,8,0,141
0,56,9,0
1,56,8,0,148
2,56,7,0,148
3,56,8,0,148
4,56,9,0
5,56,9,0
6,56,8,0,135
7,56,9,0
8,56,5,0,135
9,56,6,0,135
10,56,7,0,135
11,56,9,0
12,56,8,0,138
13,56,9,0
14,56,4,1,138
15,56,5,0,138
16,56,6,0,138
17,56,9,0
18,56,9,0
19,56,8,0,140
20,56,7,0,140
21,56,5,0,140
22,56,7,0,140
23,56,9,0
24,56,8,0,140
25,56,9,0
26,56,9,0
27,56,8,0,145
28,56,9,0
29,56,3,0,131
30,56,9,0
31,56,8,0,152
32,56,7,0,152
33,56,7,0,152
34,56,6,0,152
35,56,7,0,152
36,56,8,0,152
37,56,9,0
38,56,8,0,123
39,56,9,0
40,56,9,0
41,56,9,0
42,56,7,0,139
43,56,6,0,139
44,56,4,0,139
45,56,3,0,139
46,56,2,0,139
47,56,0,1,139
48,56,2,0,139
49,56,3,0,139
50,56,4,0,139
51,56,5,0,139
52,56,6,0,139
53,56,7,0,139
54,56,8,0,139
55,56,9,0
56,56,8,0,142
57,56,7,0,142
58,56,8,0,142
59,56,9,0
60,56,8,0,143
61,56,7,0,143
62,56,8,0,143
63,56,3,0,143
64,56,5,0,143
65,56,6,0,143
66,56,7,0,143
67,56,8,0,143
68,56,9,0
69,56,2,0,137
70,56,9,0
71,56,9,0
72,56,8,0,144
73,56,6,0,144
74,56,5,0,144
75,56,6,0,144
76,56,5,0,144
77,56,6,0,144
78,56,7,0,144
79,56,8,0,144
80,56,9,0
81,56,5,0,133
82,56,3,0,133
83,56,4,0,133
84,56,8,0,133
85,56,9,0
86,56,9,0
87,56,8,0,134
88,56,9,0
89,56,6,0,134
90,56,9,0
91,56,5,0,134
92,56,4,0,134
93,56,9,0
94,56,8,0,134
95,56,9,0
96,56,9,0
97,56,7,0,141
98,56,6,0,141
99,56,7,0,141
0,57,8,0,148
1,57,7,0,148
2,57,6,0,148
3,57,5,0,148
4,57,7,0,148
5,57,8,0,148
6,57,9,0
7,57,8,0,148
8,57,9,0
9,57,9,0
10,57,9,0
11,57,8,0,138
12,57,7,0,138
13,57,6,0,138
14,57,5,0,138
15,57,6,0,138
16,57,9,0
17,57,8,0,140
18,57,7,0,140
19,57,6,0,140
20,57,5,0,140
21,57,4,1,140
22,57,5,0,140
23,57,6,0,140
24,57,7,0,140
25,57,8,0,140
26,57,9,0
27,57,7,0,145
28,57,8,0,145
29,57,9,0
30,57,8,0,152
31,57,7,0,152
32,57,6,0,152
33,57,8,0,152
34,57,4,0,152
35,57,5,0,152
36,57,6,0,152
37,57,9,0
38,57,9,0
39,57,4,0,150
40,57,9,0
41,57,8,0,139
42,57,7,0,139
43,57,6,0,139
44,57,5,0,139
45,57,4,0,139
46,57,2,0,139
47,57,1,0,139
48,57,2,0,139
49,57,5,0,139
50,57,7,0,139
51,57,8,0,139
52,57,9,0
53,57,8,0,139
54,57,9,0
55,57,7,0,142
56,57,5,0,142
57,57,6,0,142
58,57,7,0,142
59,57,9,0
60,57,7,0,143
61,57,6,0,143
62,57,4,0,143
63,57,2,0,143
64,57,3,0,143
65,57,4,0,143
66,57,8,0,143
67,57,9,0
68,57,9,0
69,57,9,0
70,57,8,0,144
71,57,9,0
72,57,9,0
73,57,8,0,144
74,57,3,0,144
75,57,2,0,144
76,57,4,0,144
77,57,5,0,144
78,57,6,0,144
79,57,7,0,144
80,57,8,0,144
81,57,9,0
82,57,4,0,133
83,57,6,0,133
84,57,7,0,133
85,57,8,0,133
86,57,9,0
87,57,9,0
88,57,3,0,146
89,57,9,0
90,57,8,0,134
91,57,6,0,134
92,57,5,0,134
93,57,6,0,134
94,57,9,0
95,57,8,0,141
96,57,7,0,141
97,57,6,0,141
98,57,5,0,141
99,57,3,1,141
0,58,7,0,148
1,58,6,0,148
2,58,5,0,148
3,58,4,0,148
4,58,5,0,148
5,58,6,0,148
6,58,5,0,148
7,58,6,0,148
8,58,7,0,148
9,58,8,0,148
10,58,9,0
11,58,9,0
12,58,8,0,138
13,58,8,0,138
14,58,7,0,138
15,58,7,0,138
16,58,8,0,138
17,58,9,0
18,58,8,0,140
19,58,8,0,140
20,58,6,0,140
21,58,7,0,140
22,58,6,0,140
23,58,7,0,140
24,58,8,0,140
25,58,9,0
26,58,4,0,145
27,58,6,0,145
28,58,7,0,145
29,58,8,0,145
30,58,9,0
31,58,6,0,152
32,58,5,0,152
33,58,6,0,152
34,58,3,0,152
35,58,8,0,152
36,58,7,0,152
37,58,7,0,152
38,58,9,0
39,58,3,0,150
40,58,2,0,150
41,58,9,0
42,58,8,0,139
43,58,7,0,139
44,58,6,0,139
45,58,5,0,139
46,58,3,0,139
47,58,4,0,139
48,58,3,0,139
49,58,4,0,139
50,58,5,0,139
51,58,7,0,139
52,58,9,0
53,58,9,0
54,58,7,0,142
55,58,6,0,142
56,58,4,1,142
57,58,5,0,142
58,58,9,0
59,58,8,0,143
60,58,7,0,143
61,58,5,0,143
62,58,1,0,143
63,58,0,1,143
64,58,1,0,143
65,58,5,0,143
66,58,6,0,143
67,58,7,0,143
68,58,9,0
69,58,8,0,144
70,58,7,0,144
71,58,6,0,144
72,58,5,0,144
73,58,9,0
74,58,4,0,144
75,58,0,1,144
76,58,1,0,144
77,58,6,0,144
78,58,7,0,144
79,58,8,0,144
80,58,9,0
81,58,7,0,133
82,58,5,0,133
83,58,9,0
84,58,8,0,133
85,58,9,0
86,58,2,0,146
87,58,1,0,146
88,58,2,0,146
89,58,9,0
90,58,9,0
91,58,7,0,134
92,58,8,0,134
93,58,7,0,134
94,58,8,0,134
95,58,9,0
96,58,8,0,141
97,58,7,0,141
98,58,9,0
99,58,4,0,141
0,59,9,0
1,59,7,0,148
2,59,6,0,148
3,59,3,0,148
4,59,2,0,148
5,59,3,0,148
6,59,4,0,148
7,59,5,0,148
8,59,6,0,148
9,59,7,0,148
10,59,9,0
11,59,5,0,149
12,59,9,0
13,59,9,0
14,59,8,0,138
