x,y,type,count,orth_count,diag_count
636,668,Diagonal,2,0,2
637,668,Diagonal,2,0,2
677,668,Combination,2,1,1
724,668,Diagonal,2,0,2
739,668,Combination,2,1,1
941,668,Combination,2,1,1
32,669,Orthogonal,2,2,0
45,669,Combination,2,1,1
201,669,Orthogonal,2,2,0
205,669,Combination,2,1,1
290,669,Combination,2,1,1
404,669,Orthogonal,2,2,0
406,669,Combination,2,1,1
444,669,Combination,2,1,1
449,669,Combination,2,1,1
548,669,Orthogonal,2,2,0
619,669,Diagonal,2,0,2
637,669,Diagonal,2,0,2
638,669,Diagonal,2,0,2
668,669,Combination,2,1,1
32,670,Orthogonal,2,2,0
201,670,Orthogonal,2,2,0
264,670,Combination,2,1,1
340,670,Combination,2,1,1
355,670,Combination,2,1,1
404,670,Orthogonal,2,2,0
406,670,Combination,2,1,1
426,670,Diagonal,2,0,2
548,670,Orthogonal,2,2,0
638,670,Diagonal,2,0,2
639,670,Diagonal,2,0,2
668,670,Combination,2,1,1
727,670,Diagonal,2,0,2
750,670,Combination,2,1,1
752,670,Orthogonal,2,2,0
757,670,Orthogonal,2,2,0
759,670,Combination,2,1,1
768,670,Orthogonal,2,2,0
787,670,Orthogonal,2,2,0
788,670,Orthogonal,2,2,0
792,670,Combination,2,1,1
795,670,Orthogonal,2,2,0
798,670,Orthogonal,2,2,0
802,670,Combination,2,1,1
810,670,Combination,2,1,1
815,670,Orthogonal,2,2,0
833,670,Orthogonal,2,2,0
841,670,Orthogonal,2,2,0
856,670,Orthogonal,2,2,0
858,670,Orthogonal,2,2,0
861,670,Orthogonal,2,2,0
880,670,Combination,2,1,1
882,670,Combination,2,1,1
892,670,Orthogonal,2,2,0
905,670,Orthogonal,2,2,0
914,670,Orthogonal,2,2,0
934,670,Orthogonal,2,2,0
941,670,Orthogonal,2,2,0
32,671,Orthogonal,2,2,0
201,671,Orthogonal,2,2,0
238,671,Combination,2,1,1
254,671,Combination,2,1,1
288,671,Combination,2,1,1
404,671,Both,3,2,1
442,671,Diagonal,2,0,2
548,671,Both,3,2,1
615,671,Combination,2,1,1
639,671,Diagonal,2,0,2
640,671,Diagonal,2,0,2
655,671,Combination,2,1,1
673,671,Combination,2,1,1
677,671,Combination,2,1,1
32,672,Orthogonal,2,2,0
74,672,Diagonal,2,0,2
201,672,Orthogonal,2,2,0
254,672,Combination,2,1,1
316,672,Combination,2,1,1
329,672,Combination,2,1,1
404,672,Both,3,2,1
428,672,Diagonal,2,0,2
452,672,Diagonal,2,0,2
487,672,Combination,2,1,1
548,672,Orthogonal,2,2,0
616,672,Diagonal,2,0,2
640,672,Diagonal,2,0,2
641,672,Diagonal,2,0,2
673,672,Combination,2,1,1
725,672,Diagonal,2,0,2
743,672,Combination,2,1,1
752,672,Combination,2,1,1
757,672,Combination,2,1,1
32,673,Orthogonal,2,2,0
49,673,Combination,2,1,1
181,673,Combination,2,1,1
201,673,Both,3,2,1
264,673,Combination,2,1,1
281,673,Combination,2,1,1
303,673,Diagonal,2,0,2
337,673,Combination,2,1,1
404,673,Orthogonal,2,2,0
444,673,Combination,2,1,1
515,673,Combination,2,1,1
548,673,Orthogonal,2,2,0
550,673,Combination,2,1,1
615,673,Combination,2,1,1
641,673,Diagonal,2,0,2
642,673,Diagonal,2,0,2
665,673,Combination,2,1,1
795,673,Combination,2,1,1
32,674,Orthogonal,2,2,0
103,674,Combination,2,1,1
182,674,Combination,3,1,2
201,674,Orthogonal,2,2,0
281,674,Combination,3,1,2
355,674,Combination,2,1,1
404,674,Orthogonal,2,2,0
406,674,Combination,2,1,1
548,674,Both,3,2,1
642,674,Diagonal,2,0,2
643,674,Diagonal,2,0,2
655,674,Combination,2,1,1
673,674,Combination,2,1,1
798,674,Combination,2,1,1
32,675,Orthogonal,2,2,0
181,675,Combination,2,1,1
201,675,Orthogonal,2,2,0
290,675,Combination,2,1,1
298,675,Combination,2,1,1
335,675,Combination,2,1,1
375,675,Combination,2,1,1
404,675,Orthogonal,2,2,0
548,675,Orthogonal,2,2,0
591,675,Combination,2,1,1
643,675,Diagonal,2,0,2
644,675,Diagonal,2,0,2
673,675,Combination,2,1,1
677,675,Combination,2,1,1
722,675,Diagonal,2,0,2
797,675,Diagonal,2,0,2
815,675,Combination,2,1,1
32,676,Orthogonal,2,2,0
78,676,Combination,2,1,1
201,676,Orthogonal,2,2,0
283,676,Diagonal,2,0,2
375,676,Combination,2,1,1
404,676,Both,3,2,1
548,676,Orthogonal,2,2,0
550,676,Combination,2,1,1
644,676,Diagonal,2,0,2
645,676,Diagonal,2,0,2
668,676,Combination,2,1,1
677,676,Combination,2,1,1
798,676,Combination,2,1,1
32,677,Orthogonal,2,2,0
201,677,Orthogonal,2,2,0
288,677,Combination,2,1,1
340,677,Combination,2,1,1
404,677,Orthogonal,2,2,0
548,677,Both,3,2,1
645,677,Diagonal,2,0,2
646,677,Diagonal,2,0,2
715,677,Diagonal,2,0,2
752,677,Combination,2,1,1
757,677,Combination,2,1,1
795,677,Combination,2,1,1
32,678,Orthogonal,2,2,0
201,678,Orthogonal,2,2,0
281,678,Combination,2,1,1
298,678,Combination,2,1,1
355,678,Combination,2,1,1
404,678,Orthogonal,2,2,0
435,678,Combination,2,1,1
449,678,Diagonal,2,0,2
548,678,Orthogonal,2,2,0
646,678,Diagonal,2,0,2
647,678,Diagonal,2,0,2
677,678,Combination,2,1,1
32,679,Orthogonal,2,2,0
201,679,Orthogonal,2,2,0
258,679,Combination,2,1,1
273,679,Combination,2,1,1
286,679,Diagonal,2,0,2
309,679,Diagonal,2,0,2
360,679,Combination,2,1,1
371,679,Combination,2,1,1
372,679,Combination,2,1,1
375,679,Orthogonal,2,2,0
383,679,Orthogonal,2,2,0
391,679,Orthogonal,2,2,0
396,679,Combination,2,1,1
397,679,Combination,2,1,1
401,679,Combination,2,1,1
404,679,Orthogonal,3,3,0
406,679,Orthogonal,2,2,0
417,679,Combination,2,1,1
421,679,Combination,2,1,1
430,679,Combination,2,1,1
434,679,Combination,2,1,1
435,679,Both,3,2,1
444,679,Orthogonal,2,2,0
445,679,Combination,2,1,1
448,679,Combination,2,1,1
450,679,Combination,2,1,1
459,679,Combination,2,1,1
468,679,Orthogonal,2,2,0
480,679,Orthogonal,2,2,0
481,679,Orthogonal,2,2,0
482,679,Orthogonal,2,2,0
487,679,Orthogonal,2,2,0
491,679,Combination,2,1,1
494,679,Combination,2,1,1
509,679,Combination,2,1,1
515,679,Orthogonal,2,2,0
530,679,Orthogonal,2,2,0
534,679,Orthogonal,2,2,0
536,679,Orthogonal,2,2,0
548,679,Orthogonal,3,3,0
550,679,Both,3,2,1
553,679,Combination,2,1,1
556,679,Combination,2,1,1
560,679,Orthogonal,2,2,0
586,679,Combination,2,1,1
587,679,Combination,2,1,1
591,679,Orthogonal,2,2,0
608,679,Combination,2,1,1
609,679,Combination,2,1,1
615,679,Orthogonal,2,2,0
623,679,Combination,2,1,1
629,679,Combination,2,1,1
641,679,Combination,2,1,1
646,679,Combination,2,1,1
647,679,Combination,3,1,2
648,679,Combination,3,1,2
653,679,Combination,2,1,1
654,679,Combination,2,1,1
655,679,Orthogonal,2,2,0
660,679,Combination,2,1,1
663,679,Combination,2,1,1
665,679,Orthogonal,2,2,0
668,679,Orthogonal,2,2,0
671,679,Combination,2,1,1
673,679,Orthogonal,2,2,0
677,679,Both,3,2,1
678,679,Combination,2,1,1
680,679,Combination,2,1,1
681,679,Combination,2,1,1
685,679,Combination,2,1,1
688,679,Combination,2,1,1
689,679,Combination,2,1,1
693,679,Combination,2,1,1
699,679,Combination,2,1,1
700,679,Combination,2,1,1
713,679,Combination,2,1,1
717,679,Combination,2,1,1
718,679,Combination,2,1,1
726,679,Combination,2,1,1
732,679,Combination,2,1,1
735,679,Combination,2,1,1
736,679,Combination,2,1,1
739,679,Orthogonal,2,2,0
743,679,Orthogonal,2,2,0
750,679,Combination,3,1,2
752,679,Orthogonal,2,2,0
757,679,Orthogonal,2,2,0
759,679,Combination,2,1,1
768,679,Orthogonal,2,2,0
787,679,Orthogonal,2,2,0
788,679,Orthogonal,2,2,0
793,679,Combination,2,1,1
795,679,Orthogonal,2,2,0
798,679,Orthogonal,2,2,0
801,679,Combination,2,1,1
815,679,Orthogonal,2,2,0
819,679,Combination,2,1,1
833,679,Orthogonal,2,2,0
841,679,Orthogonal,2,2,0
856,679,Orthogonal,2,2,0
858,679,Orthogonal,2,2,0
861,679,Orthogonal,2,2,0
889,679,Combination,2,1,1
891,679,Combination,2,1,1
892,679,Orthogonal,2,2,0
905,679,Orthogonal,2,2,0
914,679,Orthogonal,2,2,0
32,680,Orthogonal,2,2,0
97,680,Combination,2,1,1
201,680,Orthogonal,2,2,0
211,680,Combination,2,1,1
274,680,Diagonal,2,0,2
337,680,Combination,2,1,1
404,680,Orthogonal,2,2,0
444,680,Combination,2,1,1
548,680,Orthogonal,2,2,0
648,680,Diagonal,2,0,2
649,680,Diagonal,2,0,2
655,680,Combination,2,1,1
892,680,Combination,2,1,1
32,681,Orthogonal,2,2,0
182,681,Combination,2,1,1
201,681,Orthogonal,2,2,0
273,681,Combination,2,1,1
288,681,Combination,2,1,1
316,681,Combination,2,1,1
329,681,Combination,2,1,1
337,681,Combination,2,1,1
404,681,Orthogonal,2,2,0
432,681,Diagonal,2,0,2
548,681,Orthogonal,2,2,0
649,681,Diagonal,2,0,2
650,681,Diagonal,2,0,2
655,681,Combination,2,1,1
665,681,Combination,2,1,1
673,681,Combination,2,1,1
752,681,Combination,2,1,1
32,682,Orthogonal,2,2,0
64,682,Combination,2,1,1
181,682,Combination,2,1,1
201,682,Orthogonal,2,2,0
273,682,Combination,2,1,1
335,682,Combination,2,1,1
337,682,Combination,2,1,1
404,682,Orthogonal,2,2,0
548,682,Orthogonal,2,2,0
650,682,Diagonal,2,0,2
651,682,Diagonal,2,0,2
739,682,Combination,2,1,1
892,682,Combination,2,1,1
32,683,Orthogonal,2,2,0
94,683,Combination,2,1,1
191,683,Diagonal,2,0,2
201,683,Orthogonal,2,2,0
242,683,Combination,2,1,1
254,683,Combination,2,1,1
290,683,Combination,3,1,2
335,683,Combination,2,1,1
404,683,Orthogonal,2,2,0
444,683,Combination,2,1,1
487,683,Combination,2,1,1
548,683,Orthogonal,2,2,0
560,683,Combination,2,1,1
651,683,Diagonal,2,0,2
652,683,Diagonal,2,0,2
739,683,Combination,2,1,1
32,684,Orthogonal,2,2,0
60,684,Combination,2,1,1
201,684,Orthogonal,2,2,0
242,684,Combination,2,1,1
281,684,Combination,2,1,1
335,684,Combination,2,1,1
355,684,Combination,2,1,1
391,684,Combination,2,1,1
404,684,Orthogonal,2,2,0
435,684,Combination,2,1,1
440,684,Diagonal,2,0,2
548,684,Orthogonal,2,2,0
591,684,Combination,2,1,1
652,684,Diagonal,2,0,2
653,684,Diagonal,2,0,2
665,684,Combination,2,1,1
668,684,Combination,2,1,1
788,684,Combination,2,1,1
32,685,Orthogonal,2,2,0
61,685,Diagonal,2,0,2
171,685,Combination,2,1,1
178,685,Combination,2,1,1
181,685,Orthogonal,2,2,0
182,685,Orthogonal,2,2,0
189,685,Combination,2,1,1
193,685,Combination,2,1,1
201,685,Orthogonal,3,3,0
205,685,Orthogonal,2,2,0
206,685,Combination,2,1,1
211,685,Orthogonal,2,2,0
224,685,Combination,2,1,1
238,685,Orthogonal,2,2,0
240,685,Combination,2,1,1
241,685,Combination,2,1,1
242,685,Orthogonal,2,2,0
252,685,Combination,2,1,1
254,685,Orthogonal,2,2,0
258,685,Orthogonal,2,2,0
264,685,Orthogonal,2,2,0
269,685,Combination,2,1,1
270,685,Combination,2,1,1
273,685,Orthogonal,2,2,0
274,685,Combination,2,1,1
279,685,Combination,2,1,1
280,685,Combination,2,1,1
281,685,Orthogonal,2,2,0
288,685,Both,3,2,1
290,685,Orthogonal,2,2,0
291,685,Combination,2,1,1
292,685,Combination,2,1,1
298,685,Orthogonal,2,2,0
303,685,Combination,2,1,1
312,685,Combination,2,1,1
315,685,Combination,2,1,1
316,685,Both,3,2,1
325,685,Combination,2,1,1
329,685,Orthogonal,2,2,0
332,685,Combination,2,1,1
333,685,Combination,2,1,1
334,685,Combination,2,1,1
335,685,Orthogonal,2,2,0
337,685,Orthogonal,2,2,0
340,685,Combination,2,1,1
344,685,Combination,2,1,1
354,685,Combination,2,1,1
355,685,Orthogonal,2,2,0
365,685,Combination,2,1,1
366,685,Combination,2,1,1
375,685,Orthogonal,2,2,0
383,685,Orthogonal,2,2,0
390,685,Combination,2,1,1
391,685,Both,3,2,1
395,685,Combination,2,1,1
404,685,Orthogonal,3,3,0
406,685,Orthogonal,2,2,0
411,685,Combination,2,1,1
415,685,Combination,2,1,1
428,685,Combination,2,1,1
435,685,Orthogonal,2,2,0
436,685,Combination,2,1,1
439,685,Combination,2,1,1
441,685,Combination,2,1,1
442,685,Combination,2,1,1
444,685,Orthogonal,2,2,0
456,685,Combination,2,1,1
465,685,Combination,2,1,1
468,685,Orthogonal,2,2,0
480,685,Orthogonal,2,2,0
481,685,Orthogonal,2,2,0
482,685,Orthogonal,2,2,0
485,685,Combination,2,1,1
487,685,Orthogonal,2,2,0
500,685,Combination,2,1,1
503,685,Combination,2,1,1
515,685,Orthogonal,2,2,0
530,685,Orthogonal,2,2,0
534,685,Orthogonal,2,2,0
536,685,Orthogonal,2,2,0
548,685,Orthogonal,3,3,0
550,685,Orthogonal,2,2,0
556,685,Combination,2,1,1
559,685,Combination,2,1,1
560,685,Orthogonal,2,2,0
562,685,Combination,2,1,1
581,685,Combination,2,1,1
591,685,Orthogonal,2,2,0
592,685,Combination,2,1,1
603,685,Combination,2,1,1
614,685,Combination,2,1,1
615,685,Orthogonal,2,2,0
629,685,Combination,2,1,1
635,685,Combination,2,1,1
647,685,Combination,2,1,1
652,685,Combination,2,1,1
653,685,Combination,3,1,2
654,685,Combination,3,1,2
655,685,Orthogonal,2,2,0
659,685,Combination,2,1,1
660,685,Combination,2,1,1
665,685,Orthogonal,2,2,0
666,685,Combination,2,1,1
668,685,Orthogonal,2,2,0
669,685,Combination,2,1,1
673,685,Orthogonal,2,2,0
677,685,Both,3,2,1
683,685,Combination,2,1,1
684,685,Combination,2,1,1
686,685,Combination,2,1,1
687,685,Combination,2,1,1
691,685,Combination,2,1,1
694,685,Combination,2,1,1
695,685,Combination,2,1,1
699,685,Combination,2,1,1
705,685,Combination,2,1,1
706,685,Combination,2,1,1
707,685,Combination,2,1,1
712,685,Combination,2,1,1
723,685,Combination,2,1,1
732,685,Combination,2,1,1
738,685,Combination,2,1,1
739,685,Orthogonal,2,2,0
741,685,Combination,2,1,1
742,685,Combination,2,1,1
743,685,Orthogonal,2,2,0
744,685,Combination,2,1,1
752,685,Orthogonal,2,2,0
756,685,Combination,2,1,1
757,685,Orthogonal,2,2,0
765,685,Combination,2,1,1
768,685,Orthogonal,2,2,0
787,685,Both,3,2,1
788,685,Orthogonal,2,2,0
795,685,Orthogonal,2,2,0
32,686,Orthogonal,2,2,0
60,686,Combination,2,1,1
201,686,Orthogonal,2,2,0
205,686,Combination,2,1,1
273,686,Combination,2,1,1
290,686,Combination,2,1,1
316,686,Combination,2,1,1
404,686,Orthogonal,2,2,0
548,686,Orthogonal,2,2,0
560,686,Combination,2,1,1
615,686,Combination,2,1,1
654,686,Diagonal,2,0,2
655,686,Combination,3,1,2
706,686,Diagonal,2,0,2
739,686,Combination,2,1,1
743,686,Combination,3,1,2
757,686,Combination,2,1,1
32,687,Orthogonal,2,2,0
201,687,Orthogonal,2,2,0
238,687,Combination,2,1,1
281,687,Combination,2,1,1
404,687,Orthogonal,2,2,0
548,687,Orthogonal,2,2,0
655,687,Combination,3,1,2
656,687,Diagonal,2,0,2
668,687,Combination,2,1,1
743,687,Combination,2,1,1
32,688,Orthogonal,2,2,0
64,688,Combination,2,1,1
201,688,Orthogonal,2,2,0
238,688,Combination,2,1,1
264,688,Orthogonal,2,2,0
266,688,Combination,2,1,1
267,688,Combination,2,1,1
271,688,Combination,2,1,1
273,688,Orthogonal,2,2,0
277,688,Combination,2,1,1
281,688,Orthogonal,2,2,0
282,688,Combination,2,1,1
285,688,Combination,2,1,1
288,688,Both,3,2,1
295,688,Combination,2,1,1
298,688,Orthogonal,2,2,0
300,688,Combination,2,1,1
309,688,Combination,2,1,1
313,688,Combination,2,1,1
316,688,Orthogonal,2,2,0
318,688,Combination,2,1,1
322,688,Combination,2,1,1
329,688,Both,3,2,1
330,688,Combination,2,1,1
331,688,Combination,2,1,1
335,688,Orthogonal,2,2,0
337,688,Both,3,2,1
341,688,Combination,2,1,1
351,688,Combination,2,1,1
355,688,Orthogonal,2,2,0
362,688,Combination,2,1,1
363,688,Combination,2,1,1
375,688,Orthogonal,2,2,0
383,688,Orthogonal,2,2,0
387,688,Combination,2,1,1
388,688,Combination,2,1,1
391,688,Orthogonal,2,2,0
392,688,Combination,2,1,1
404,688,Orthogonal,3,3,0
408,688,Combination,2,1,1
439,688,Diagonal,2,0,2
444,688,Combination,2,1,1
468,688,Combination,2,1,1
482,688,Combination,2,1,1
548,688,Orthogonal,2,2,0
655,688,Combination,2,1,1
656,688,Diagonal,2,0,2
657,688,Diagonal,2,0,2
709,688,Diagonal,2,0,2
741,688,Diagonal,2,0,2
768,688,Combination,2,1,1
32,689,Orthogonal,2,2,0
201,689,Orthogonal,2,2,0
329,689,Combination,2,1,1
391,689,Combination,2,1,1
404,689,Orthogonal,2,2,0
435,689,Combination,2,1,1
481,689,Combination,2,1,1
548,689,Orthogonal,2,2,0
560,689,Combination,2,1,1
657,689,Diagonal,2,0,2
658,689,Diagonal,2,0,2
673,689,Combination,2,1,1
703,689,Diagonal,2,0,2
32,690,Orthogonal,2,2,0
201,690,Both,3,2,1
264,690,Combination,2,1,1
298,690,Combination,2,1,1
320,690,Diagonal,2,0,2
329,690,Combination,2,1,1
335,690,Combination,2,1,1
404,690,Orthogonal,2,2,0
480,690,Combination,2,1,1
548,690,Orthogonal,2,2,0
658,690,Diagonal,2,0,2
659,690,Diagonal,2,0,2
665,690,Combination,2,1,1
739,690,Combination,2,1,1
743,690,Combination,2,1,1
32,691,Orthogonal,2,2,0
201,691,Orthogonal,2,2,0
264,691,Combination,2,1,1
285,691,Diagonal,2,0,2
298,691,Combination,2,1,1
404,691,Orthogonal,2,2,0
548,691,Orthogonal,2,2,0
659,691,Diagonal,2,0,2
660,691,Diagonal,2,0,2
665,691,Combination,2,1,1
701,691,Diagonal,2,0,2
738,691,Diagonal,2,0,2
32,692,Orthogonal,2,2,0
94,692,Combination,2,1,1
182,692,Combination,2,1,1
201,692,Orthogonal,2,2,0
273,692,Combination,2,1,1
281,692,Combination,2,1,1
337,692,Combination,2,1,1
383,692,Combination,2,1,1
404,692,Both,3,2,1
435,692,Combination,2,1,1
548,692,Orthogonal,2,2,0
660,692,Diagonal,2,0,2
661,692,Diagonal,2,0,2
673,692,Combination,2,1,1
739,692,Combination,2,1,1
32,693,Orthogonal,2,2,0
181,693,Combination,2,1,1
201,693,Both,3,2,1
383,693,Combination,2,1,1
404,693,Orthogonal,2,2,0
444,693,Combination,2,1,1
548,693,Orthogonal,2,2,0
655,693,Combination,2,1,1
661,693,Diagonal,2,0,2
662,693,Diagonal,2,0,2
668,693,Combination,2,1,1
677,693,Combination,2,1,1
699,693,Diagonal,2,0,2
815,693,Combination,2,1,1
833,693,Combination,2,1,1
32,694,Orthogonal,2,2,0
201,694,Orthogonal,2,2,0
288,694,Combination,2,1,1
316,694,Combination,2,1,1
324,694,Diagonal,2,0,2
335,694,Combination,2,1,1
404,694,Orthogonal,2,2,0
548,694,Orthogonal,2,2,0
662,694,Diagonal,2,0,2
663,694,Diagonal,2,0,2
668,694,Combination,2,1,1
703,694,Diagonal,2,0,2
892,694,Combination,2,1,1
32,695,Orthogonal,2,2,0
97,695,Combination,2,1,1
201,695,Orthogonal,2,2,0
242,695,Combination,2,1,1
264,695,Combination,2,1,1
281,695,Combination,2,1,1
302,695,Diagonal,2,0,2
355,695,Combination,2,1,1
404,695,Orthogonal,2,2,0
475,695,Diagonal,2,0,2
548,695,Orthogonal,2,2,0
663,695,Diagonal,2,0,2
664,695,Diagonal,2,0,2
697,695,Diagonal,2,0,2
752,695,Combination,2,1,1
32,696,Orthogonal,2,2,0
201,696,Orthogonal,2,2,0
258,696,Combination,2,1,1
329,696,Combination,2,1,1
355,696,Combination,2,1,1
404,696,Both,3,2,1
548,696,Orthogonal,2,2,0
570,696,Diagonal,2,0,2
664,696,Diagonal,2,0,2
665,696,Combination,3,1,2
677,696,Combination,2,1,1
743,696,Combination,2,1,1
752,696,Combination,2,1,1
776,696,Diagonal,2,0,2
32,697,Orthogonal,2,2,0
49,697,Combination,2,1,1
201,697,Orthogonal,2,2,0
205,697,Combination,2,1,1
258,697,Combination,2,1,1
291,697,Diagonal,2,0,2
304,697,Diagonal,2,0,2
383,697,Combination,2,1,1
404,697,Orthogonal,2,2,0
468,697,Combination,2,1,1
548,697,Orthogonal,2,2,0
591,697,Combination,2,1,1
665,697,Combination,3,1,2
666,697,Diagonal,2,0,2
695,697,Diagonal,2,0,2
768,697,Combination,2,1,1
32,698,Orthogonal,2,2,0
201,698,Orthogonal,2,2,0
211,698,Combination,2,1,1
404,698,Orthogonal,2,2,0
548,698,Orthogonal,2,2,0
665,698,Combination,2,1,1
666,698,Diagonal,2,0,2
667,698,Diagonal,2,0,2
673,698,Combination,2,1,1
699,698,Diagonal,2,0,2
908,698,Combination,2,1,1
32,699,Orthogonal,2,2,0
78,699,Combination,2,1,1
201,699,Orthogonal,2,2,0
238,699,Combination,2,1,1
298,699,Combination,2,1,1
329,699,Combination,2,1,1
404,699,Orthogonal,2,2,0
548,699,Orthogonal,2,2,0
589,699,Combination,2,1,1
591,699,Orthogonal,2,2,0
603,699,Both,3,2,1
606,699,Combination,2,1,1
615,699,Orthogonal,2,2,0
628,699,Combination,2,1,1
633,699,Orthogonal,2,2,0
643,699,Combination,2,1,1
649,699,Combination,2,1,1
655,699,Orthogonal,2,2,0
661,699,Combination,2,1,1
665,699,Orthogonal,2,2,0
666,699,Combination,2,1,1
667,699,Combination,3,1,2
668,699,Both,4,2,2
673,699,Both,3,2,1
674,699,Combination,2,1,1
677,699,Orthogonal,2,2,0
680,699,Combination,2,1,1
683,699,Combination,2,1,1
691,699,Combination,2,1,1
693,699,Combination,2,1,1
697,699,Combination,2,1,1
698,699,Combination,3,1,2
700,699,Combination,2,1,1
701,699,Combination,2,1,1
705,699,Combination,2,1,1
708,699,Combination,2,1,1
709,699,Combination,2,1,1
713,699,Combination,2,1,1
719,699,Combination,2,1,1
720,699,Combination,2,1,1
730,699,Combination,2,1,1
737,699,Combination,2,1,1
739,699,Orthogonal,2,2,0
743,699,Orthogonal,2,2,0
746,699,Combination,2,1,1
752,699,Both,3,2,1
755,699,Combination,2,1,1
756,699,Combination,2,1,1
757,699,Orthogonal,2,2,0
768,699,Orthogonal,2,2,0
770,699,Combination,2,1,1
773,699,Combination,2,1,1
779,699,Combination,2,1,1
787,699,Orthogonal,2,2,0
788,699,Orthogonal,2,2,0
795,699,Orthogonal,2,2,0
798,699,Orthogonal,2,2,0
815,699,Orthogonal,2,2,0
821,699,Combination,2,1,1
833,699,Orthogonal,2,2,0
839,699,Combination,2,1,1
841,699,Orthogonal,2,2,0
856,699,Orthogonal,2,2,0
858,699,Orthogonal,2,2,0
861,699,Orthogonal,2,2,0
892,699,Orthogonal,2,2,0
897,699,Combination,2,1,1
908,699,Orthogonal,2,2,0
909,699,Combination,2,1,1
914,699,Orthogonal,2,2,0
32,700,Orthogonal,2,2,0
201,700,Orthogonal,2,2,0
254,700,Combination,2,1,1
273,700,Combination,2,1,1
288,700,Combination,2,1,1
329,700,Combination,2,1,1
375,700,Both,3,2,1
376,700,Combination,2,1,1
380,700,Combination,2,1,1
383,700,Orthogonal,2,2,0
391,700,Orthogonal,2,2,0
393,700,Combination,2,1,1
396,700,Combination,2,1,1
400,700,Combination,2,1,1
404,700,Orthogonal,3,3,0
413,700,Combination,2,1,1
424,700,Combination,2,1,1
427,700,Combination,2,1,1
435,700,Orthogonal,2,2,0
444,700,Orthogonal,2,2,0
451,700,Combination,2,1,1
456,700,Combination,2,1,1
480,700,Combination,2,1,1
548,700,Orthogonal,2,2,0
668,700,Combination,3,1,2
669,700,Diagonal,2,0,2
692,700,Diagonal,2,0,2
757,700,Combination,2,1,1
32,701,Orthogonal,2,2,0
103,701,Combination,2,1,1
201,701,Orthogonal,2,2,0
254,701,Combination,2,1,1
258,701,Combination,2,1,1
264,701,Combination,2,1,1
316,701,Combination,2,1,1
375,701,Combination,2,1,1
404,701,Orthogonal,2,2,0
481,701,Combination,2,1,1
487,701,Combination,2,1,1
548,701,Orthogonal,2,2,0
668,701,Combination,2,1,1
669,701,Diagonal,2,0,2
670,701,Diagonal,2,0,2
739,701,Combination,2,1,1
757,701,Combination,2,1,1
841,701,Combination,2,1,1
32,702,Orthogonal,2,2,0
78,702,Combination,2,1,1
201,702,Orthogonal,2,2,0
316,702,Combination,2,1,1
337,702,Combination,2,1,1
391,702,Combination,2,1,1
404,702,Orthogonal,2,2,0
468,702,Combination,2,1,1
482,702,Combination,2,1,1
548,702,Orthogonal,2,2,0
670,702,Diagonal,2,0,2
671,702,Diagonal,2,0,2
677,702,Combination,2,1,1
32,703,Orthogonal,2,2,0
201,703,Orthogonal,2,2,0
211,703,Combination,2,1,1
273,703,Combination,2,1,1
298,703,Combination,2,1,1
316,703,Combination,2,1,1
404,703,Orthogonal,2,2,0
548,703,Orthogonal,2,2,0
665,703,Combination,2,1,1
671,703,Diagonal,2,0,2
672,703,Diagonal,2,0,2
677,703,Combination,2,1,1
32,704,Orthogonal,2,2,0
201,704,Orthogonal,2,2,0
205,704,Combination,2,1,1
298,704,Combination,2,1,1
335,704,Combination,2,1,1
404,704,Orthogonal,2,2,0
484,704,Diagonal,2,0,2
548,704,Orthogonal,2,2,0
633,704,Combination,2,1,1
672,704,Diagonal,2,0,2
673,704,Combination,3,1,2
688,704,Diagonal,2,0,2
725,704,Diagonal,2,0,2
757,704,Combination,2,1,1
768,704,Combination,2,1,1
914,704,Combination,2,1,1
32,705,Orthogonal,2,2,0
201,705,Orthogonal,2,2,0
254,705,Combination,2,1,1
312,705,Diagonal,2,0,2
335,705,Combination,2,1,1
355,705,Orthogonal,2,2,0
370,705,Combination,2,1,1
371,705,Combination,2,1,1
375,705,Both,3,2,1
383,705,Orthogonal,2,2,0
388,705,Combination,2,1,1
391,705,Orthogonal,2,2,0
395,705,Combination,2,1,1
404,705,Orthogonal,3,3,0
408,705,Combination,2,1,1
419,705,Combination,2,1,1
422,705,Combination,2,1,1
548,705,Orthogonal,2,2,0
655,705,Combination,2,1,1
673,705,Combination,3,1,2
674,705,Diagonal,2,0,2
743,705,Combination,2,1,1
752,705,Combination,2,1,1
32,706,Orthogonal,2,2,0
201,706,Orthogonal,2,2,0
313,706,Diagonal,2,0,2
404,706,Orthogonal,2,2,0
482,706,Combination,2,1,1
548,706,Orthogonal,2,2,0
560,706,Combination,2,1,1
668,706,Combination,2,1,1
673,706,Combination,2,1,1
674,706,Diagonal,2,0,2
675,706,Diagonal,2,0,2
32,707,Orthogonal,2,2,0
201,707,Orthogonal,2,2,0
258,707,Combination,2,1,1
281,707,Combination,2,1,1
337,707,Combination,2,1,1
404,707,Orthogonal,2,2,0
463,707,Diagonal,2,0,2
481,707,Combination,2,1,1
487,707,Combination,2,1,1
548,707,Orthogonal,2,2,0
581,707,Diagonal,2,0,2
675,707,Diagonal,2,0,2
676,707,Diagonal,2,0,2
787,707,Combination,2,1,1
32,708,Orthogonal,2,2,0
201,708,Both,3,2,1
302,708,Diagonal,2,0,2
